"http://uploads0.wikiart.org/images/natalia-goncharova/round-dance.jpg","Round dance","Natalia Goncharova","cubism","1910"
"http://uploads7.wikiart.org/images/maurice-de-vlaminck/still-life-with-knife-1910.jpg","Still Life with Knife","Maurice de Vlaminck","cubism","1910"
"http://uploads8.wikiart.org/images/maurice-de-vlaminck/wines-liquors-1910.jpg","Wines, Liquors","Maurice de Vlaminck","cubism","1910"
"http://uploads2.wikiart.org/images/roger-de-la-fresnaye/seated-nude.jpg","Seated nude","Roger de La Fresnaye","cubism","1910"
"http://uploads8.wikiart.org/images/albert-gleizes/houses-in-a-valley-1910.jpg","Houses in a Valley","Albert Gleizes","cubism","1910"
"http://uploads4.wikiart.org/images/henri-le-fauconnier/abundance-1910.jpg","Abundance","Henri Le Fauconnier","cubism","1910"
"http://uploads2.wikiart.org/images/lajos-tihanyi/nude-1910.jpg","Nude","Lajos Tihanyi","cubism","1910"
"http://uploads8.wikiart.org/00145/images/alice-bailly/display-image-18.jpg","Archers","Alice Bailly","cubism","1911"
"http://uploads0.wikiart.org/images/fernand-leger/chimneys-on-rooftops-1911.jpg","Chimneys on Rooftops","Fernand Leger","cubism","1911"
"http://uploads5.wikiart.org/images/marc-chagall/i-and-the-village-1911.jpg","I and the Village","Marc Chagall","cubism","1911"
"http://uploads1.wikiart.org/images/marc-chagall/rain-1911.jpg","Rain","Marc Chagall","cubism","1911"
"http://uploads2.wikiart.org/images/marc-chagall/reclining-nude-1911.jpg","Reclining Nude","Marc Chagall","cubism","1911"
"http://uploads1.wikiart.org/images/kazimir-malevich/two-and-a-pushcart-1911.jpg","Two and a pushcart","Kazimir Malevich","cubism","1911"
"http://uploads1.wikiart.org/images/pablo-picasso/pedestal-glasses-cups-mandolin-1911.jpg","Pedestal, glasses, cups, mandolin","Pablo Picasso","cubism","1911"
"http://uploads7.wikiart.org/images/marcel-duchamp/portrait-dulcinea-1911.jpg","Portrait (Dulcinea)","Marcel Duchamp","cubism","1911"
"http://uploads6.wikiart.org/images/marcel-duchamp/portrait-of-chess-players-1911.jpg","Portrait of Chess Players","Marcel Duchamp","cubism","1911"
"http://uploads7.wikiart.org/images/marcel-duchamp/the-chess-players-1911.jpg","The Chess Players","Marcel Duchamp","cubism","1911"
"http://uploads8.wikiart.org/images/franz-marc/monkey-frieze-1911.jpg","Monkey Frieze","Franz Marc","cubism","1911"
"http://uploads0.wikiart.org/images/umberto-boccioni/nocturne-1911.jpg","Nocturne","Umberto Boccioni","cubism","1911"
"http://uploads8.wikiart.org/images/olga-rozanova/lady-in-pink-artist-s-sister-anna-rozanova.jpg","Lady in pink (Artist&#39;s sister Anna Rozanova)","Olga Rozanova","cubism","1911"
"http://uploads5.wikiart.org/images/roger-de-la-fresnaye/artillery-1911.jpg","Artillery","Roger de La Fresnaye","cubism","1911"
"http://uploads0.wikiart.org/images/roger-de-la-fresnaye/landscape-at-ferte-soud-jouarre-1911.jpg","Landscape at Ferte Soud Jouarre","Roger de La Fresnaye","cubism","1911"
"http://uploads0.wikiart.org/images/roger-de-la-fresnaye/still-life-with-coffee-pot-and-melon.jpg","Still Life with Coffee Pot and Melon","Roger de La Fresnaye","cubism","1911"
"http://uploads5.wikiart.org/images/juan-gris/three-lamps-1911.jpg","Three Lamps","Juan Gris","cubism","1910-1911"
"http://uploads4.wikiart.org/images/kazimir-malevich/in-the-baths-1911.jpg","In the Baths","Kazimir Malevich","cubism","1911"
"http://uploads4.wikiart.org/images/kazimir-malevich/taking-in-the-harvest-1911.jpg","Taking in the Harvest","Kazimir Malevich","cubism","1911"
"http://uploads8.wikiart.org/images/marcel-duchamp/about-young-sister-1911.jpg","About Young Sister","Marcel Duchamp","cubism","1911"
"http://uploads5.wikiart.org/images/marcel-duchamp/sonata-1911.jpg","Sonata","Marcel Duchamp","cubism","1911"
"http://uploads4.wikiart.org/images/natalia-goncharova/the-ice-cutters.jpg","The ice cutters","Natalia Goncharova","cubism","1911"
"http://uploads5.wikiart.org/images/vladimir-tatlin/the-fishmonger-1911.jpg","The Fishmonger","Vladimir Tatlin","cubism","1911"
"http://uploads3.wikiart.org/images/andre-derain/the-last-supper-of-jesus-1911.jpg","The Last Supper of Jesus","Andre Derain","cubism","1911"
