"url","title","artist","style","date"
"http://uploads8.wikiart.org/images/robert-harris/a-man-of-no-account-1881.jpg","A Man of No Account","Robert Harris","realism",1881
"http://uploads8.wikiart.org/images/john-varley-ii/street-in-boulaq-near-cairo-1881.jpg","Street in Boulaq near Cairo","John Varley II","realism",1881
"http://uploads1.wikiart.org/images/john-varley-ii/the-market-place-boulac-cairo-1881.jpg","The Market Place, Boulac, Cairo","John Varley II","realism",1881
"http://uploads8.wikiart.org/images/briton-riviere/tick-tack-1881.jpg","Tick-Tick","Briton Riviere","realism",1881
"http://uploads5.wikiart.org/images/vasily-surikov/morning-of-the-strelets-execution-1881.jpg","Morning of the Strelets' Execution","Vasily Surikov","realism",1881
"http://uploads4.wikiart.org/images/vasily-vereshchagin/before-the-attack-at-plevna-1881.jpg","Before the attack. At Plevna","Vasily Vereshchagin","realism",1881
"http://uploads6.wikiart.org/images/aleksander-gierymski/jewish-woman-selling-oranges-1881.jpg","Jewish woman selling oranges","Aleksander Gierymski","realism",1881
"http://uploads1.wikiart.org/00142/images/aleksander-gierymski/jewish-woman-selling-oranges.jpg","Jewish woman selling oranges","Aleksander Gierymski","realism",1881
"http://uploads0.wikiart.org/images/ilya-repin/portrait-of-the-composer-modest-musorgsky-1881.jpg","Portrait of the Composer Modest Musorgsky","Ilya Repin","realism",1881
"http://uploads0.wikiart.org/images/peder-severin-kroyer/in-the-store-during-a-pause-from-fishing-1882.jpg","In the Store During a Pause from Fishing","Peder Severin Kroyer","realism",1882
"http://uploads6.wikiart.org/images/georgios-jakobides/girl-reading-1882.jpg","Girl Reading","Georgios Jakobides","realism",1882
"http://uploads4.wikiart.org/images/volodymyr-orlovsky/harvest-1882(1).jpg","Harvest","Volodymyr Orlovsky","realism",1882
"http://uploads7.wikiart.org/images/henrique-pousao/a-casa-de-persianas-azuis-1882.jpg","A Casa de Persianas Azuis","Henrique Pousao","realism",1882
"http://uploads6.wikiart.org/images/henrique-pousao/casas-brancas-de-caprile-1882.jpg","Casas Brancas de Caprile","Henrique Pousao","realism",1882
"http://uploads8.wikiart.org/images/jose-ferraz-de-almeida-junior/model-s-rest-1882.jpg","Model's rest","Jose Ferraz de Almeida Junior","realism",1882
"http://uploads7.wikiart.org/images/helene-schjerfbeck/dancing-shoes-1882.jpg","Dancing Shoes","Helene Schjerfbeck","realism",1882
"http://uploads1.wikiart.org/images/emile-claus/the-cock-fight-1882.jpg","The Cock Fight","Emile Claus","realism",1882
"http://uploads7.wikiart.org/images/henrique-pousao/cecilia-1882.jpg","Cecilia","Henrique Pousao","realism",1882
"http://uploads8.wikiart.org/images/julian-ashton/evening-merri-creek-1882.jpg","Evening, Merri Creek","Julian Ashton","realism",1882
"http://uploads2.wikiart.org/images/john-varley-ii/the-pyramids-1882.jpg","The Pyramids","John Varley II","realism",1882
"http://uploads3.wikiart.org/images/anton-mauve/fishing-boat-on-the-beach-1882.jpg","Fishing boat on the beach","Anton Mauve","realism",1882
"http://uploads8.wikiart.org/00123/images/jules-bastien-lepage/pas-m-che-nothing-doing-1882.jpg","Pas Meche (Nothing Doing)","Jules Bastien-Lepage","realism",1882
"http://uploads8.wikiart.org/00146/images/leon-wyczolkowski/gertruda-komorowska.jpeg","Gertruda Komorowska","Leon Wyczolkowski","realism",1883
"http://uploads5.wikiart.org/images/ivan-kramskoy/portrait-of-unknown-woman-1883.jpg","Portrait of unknown woman","Ivan Kramskoy","realism",1883
"http://uploads5.wikiart.org/00123/images/marie-bashkirtseff/the-umbrella-1883.jpeg","The Umbrella","Marie Bashkirtseff","realism",1883
"http://uploads8.wikiart.org/00123/images/marie-bashkirtseff/jean-and-jacques-1883.jpg","Jean and Jacques","Marie Bashkirtseff","realism",1883
"http://uploads2.wikiart.org/images/julius-leblanc-stewart/sarah-bernhardt-and-christine-nilsson-1883(1).jpg","Sarah Bernhardt and Christine Nilsson","Julius LeBlanc Stewart","realism",1883
"http://uploads7.wikiart.org/images/efim-volkov/october.jpg","October","Efim Volkov","realism",1883
"http://uploads1.wikiart.org/images/albert-anker/little-red-riding-hood-1883.jpg","Little Red Riding Hood","Albert Anker","realism",1883
"http://uploads1.wikiart.org/images/aleksander-gierymski/brama-na-starym-mie-cie-1883.jpg","Brama na Starym Miescie","Aleksander Gierymski","realism",1883
"http://uploads1.wikiart.org/images/adolph-menzel/at-the-beer-garden-1883(1).jpg","At the beer garden","Adolph Menzel","realism",1883
"http://uploads2.wikiart.org/images/vasily-surikov/menshikov-in-berezovo-1883.jpg","Menshikov in Berezovo","Vasily Surikov","realism",1883
"http://uploads1.wikiart.org/00142/images/57726d88edc2cb3880b495db/surikovmenshikovberezovo.jpg","Menshikov in Berezovo","Vasily Surikov","realism",1883
"http://uploads1.wikiart.org/images/thomas-eakins/the-swimming-hole.jpg","The Swimming Hole","Thomas Eakins","realism",1883
"http://uploads8.wikiart.org/00129/images/thomas-eakins/the-swimming-hole.jpg","The Swimming Hole","Thomas Eakins","realism",1883
"http://uploads0.wikiart.org/images/peder-severin-kroyer/fishermen-hauling-the-net-on-skagen-s-north-beach-1883.jpg","Fishermen Hauling the Net on Skagen's North Beach","Peder Severin Kroyer","realism",1883
"http://uploads0.wikiart.org/00123/images/marie-bashkirtseff/three-smiles-girl-1883.jpg","Three Smiles. Girl","Marie Bashkirtseff","realism",1883
"http://uploads4.wikiart.org/images/nikolai-ge/portrait-of-leo-tolstoy.jpg","Portrait of Leo Tolstoy","Nikolai Ge","realism",1884
"http://uploads2.wikiart.org/images/ant-nio-de-carvalho-da-silva-porto/a-apanha-do-sarga-o-1884.jpg","A Apanha do sargaco","Antonio de Carvalho da Silva Porto","realism",1884
"http://uploads6.wikiart.org/images/ant-nio-de-carvalho-da-silva-porto/a-ceifa-lumiar-1884.jpg","A Ceifa (Lumiar)","Antonio de Carvalho da Silva Porto","realism",1884
"http://uploads6.wikiart.org/images/columbano-bordalo-pinheiro/manuel-gustavo-bordalo-pinheiro-1884.jpg","Manuel Gustavo Bordalo Pinheiro","Columbano Bordalo Pinheiro","realism",1884
"http://uploads1.wikiart.org/images/ernest-meissonier/the-siege-of-paris-in-1870-1884.jpg","The siege of Paris in 1870","Ernest Meissonier","realism",1884
"http://uploads8.wikiart.org/images/albert-anker/der-grossvater-erz-hlt-eine-geschichte-1884.jpg","Der Grossvater erzahlt eine Geschichte","Albert Anker","realism",1884
"http://uploads2.wikiart.org/images/john-o-connor/from-pentonville-road-looking-west-london-evening-1884.jpg","From Pentonville Road Looking West, London, Evening","John O'Connor","realism",1884
"http://uploads0.wikiart.org/images/volodymyr-orlovsky/at-the-seashore-1884.jpg","At the seashore","Volodymyr Orlovsky","realism",1884
"http://uploads6.wikiart.org/images/aleksander-gierymski/feast-of-trumpets-i-1884.jpg","Feast of trumpets I","Aleksander Gierymski","realism",1884
"http://uploads7.wikiart.org/images/john-singer-sargent/madame-x-also-known-as-madame-pierre-gautreau-1884(1).jpg","Madame X (also known as Madame Pierre Gautreau)","John Singer Sargent","realism",1884
"http://uploads3.wikiart.org/00123/images/marie-bashkirtseff/the-meeting-1884.jpg","The Meeting","Marie Bashkirtseff","realism",1884
"http://uploads5.wikiart.org/00132/images/henry-moore-ra/catspaws-off-the-land.jpg","Catspaws off the Land","Henry Moore","realism",1885
"http://uploads0.wikiart.org/00132/images/henry-moore-ra/henry-moore-catspaws-off-the-land-google-art-project.jpg","Catspaws off the Land","Henry Moore","realism",1885
"http://uploads4.wikiart.org/images/ivan-kramskoy/portarait-of-philosopher-vladimir-solovyov-1885.jpg","Portarait of philosopher Vladimir Solovyov","Ivan Kramskoy","realism",1885
"http://uploads0.wikiart.org/images/aleksey-savrasov/early-spring-thaw-1885.jpg","Early Spring. Thaw","Aleksey Savrasov","realism",1885
"http://uploads3.wikiart.org/images/john-singer-sargent/robert-louis-stevenson-and-his-wife-1885.jpg","Robert Louis Stevenson and his wife","John Singer Sargent","realism",1885
"http://uploads4.wikiart.org/images/john-singer-sargent/judith-gautier.jpg","Judith Gautier","John Singer Sargent","realism",1885
"http://uploads3.wikiart.org/images/georgios-jakobides/potrait-of-vassilakis-melas-1885.jpg","Potrait of Vassilakis Melas","Georgios Jakobides","realism",1885
"http://uploads3.wikiart.org/images/columbano-bordalo-pinheiro/allegory-of-ceramic-painting-1885.jpg","Allegory of Ceramic Painting","Columbano Bordalo Pinheiro","realism",1885
"http://uploads7.wikiart.org/images/thomas-eakins/photo-thomas-eakins-carrying-a-woman-1885.jpg","Thomas Eakins carrying a woman","Thomas Eakins","realism",1885
"http://uploads0.wikiart.org/images/columbano-bordalo-pinheiro/the-lion-s-group-1885.jpg","The Lion's Group","Columbano Bordalo Pinheiro","realism",1885
"http://uploads5.wikiart.org/images/anton-azbe/portrait-of-a-dalmatian-girl-1885.jpg","Portrait of a Dalmatian girl","Anton Azbe","realism",1885
"http://uploads7.wikiart.org/images/john-collier/thomas-henry-huxley-1885.jpg","Thomas Henry Huxley","John Collier","realism",1885
"http://uploads4.wikiart.org/images/georg-pauli/spetsknypplerskan-1885.jpg","Spetsknypplerskan","Georg Pauli","realism",1885
"http://uploads6.wikiart.org/images/julian-ashton/a-waterhole-on-the-hawkesbury-river-1885.jpg","A waterhole on the Hawkesbury River","Julian Ashton","realism",1885
"http://uploads4.wikiart.org/images/ilya-repin/ivan-the-terrible-and-his-son-ivan-on-november-16-1581-1885.jpg","Ivan the Terrible and His Son Ivan on November 16, 1581","Ilya Repin","realism",1885
"http://uploads2.wikiart.org/images/vincent-van-gogh/the-potato-eaters-1885-1.jpg","The Potato Eaters","Vincent van Gogh","realism",1885
"http://uploads2.wikiart.org/00129/images/vincent-van-gogh/the-potato-eaters.jpg","The Potato Eaters","Vincent van Gogh","realism",1885
"http://uploads4.wikiart.org/images/anton-mauve/woman-from-laren-with-lamb-1885.jpg","Woman from Laren with lamb","Anton Mauve","realism",1885
"http://uploads3.wikiart.org/images/robert-harris/a-meeting-of-the-school-trustees-1885.jpg","A Meeting of the School Trustees","Robert Harris","realism",1885
"http://uploads5.wikiart.org/images/ivan-kramskoy/portrait-of-alexander-iii-1886.jpg","Portrait of Alexander III","Ivan Kramskoy","realism",1886
"http://uploads0.wikiart.org/images/william-merritt-chase/mrs-chase-in-prospect-park.jpg","Mrs. Chase in Prospect Park","William Merritt Chase","realism",1886
"http://uploads5.wikiart.org/images/giovanni-boldini/portrait-of-guiseppe-verdi-1813-1901.jpg","Portrait of Guiseppe Verdi (1813-1901)","Giovanni Boldini","realism",1886
"http://uploads4.wikiart.org/images/mykola-yaroshenko/gypsy-woman-1886.jpg","Gypsy Woman","Mykola Yaroshenko","realism",1886
"http://uploads7.wikiart.org/images/vasily-polenov/the-ill-woman.jpg","The ill woman","Vasily Polenov","realism",1886
"http://uploads2.wikiart.org/images/anton-azbe/study-of-a-man-1886-1.jpg","Study of a man","Anton Azbe","realism",1886
"http://uploads3.wikiart.org/images/julian-ashton/aboriginal-family-group-1886.jpg","Aboriginal family group","Julian Ashton","realism",1886
"http://uploads0.wikiart.org/images/ivan-kramskoy/portrait-of-dr-karl-a-rauhfus-1887.jpg","Portrait of Dr. Karl A. Rauhfus","Ivan Kramskoy","realism",1887
"http://uploads0.wikiart.org/images/ilya-repin/portrait-of-leo-tolstoy-1887.jpg","Portrait of Leo Tolstoy","Ilya Repin","realism",1887
"http://uploads7.wikiart.org/images/ivan-shishkin/oak-grove-1887.jpg","Oak Grove","Ivan Shishkin","realism",1887
"http://uploads2.wikiart.org/images/grigoriy-myasoyedov/time-of-harvesting-mowers-1887.jpg","Time of harvesting (Mowers)","Grigoriy Myasoyedov","realism",1887
"http://uploads0.wikiart.org/images/vladimir-makovsky/at-the-boulevard-1887.jpg","At the Boulevard","Vladimir Makovsky","realism",1887
"http://uploads3.wikiart.org/images/fernand-khnopff/portrait-of-marguerite-khnopff-1887.jpg","Portrait of Marguerite Khnopff","Fernand Khnopff","realism",1887
"http://uploads4.wikiart.org/images/albert-anker/die-ziviltrauung-1887.jpg","Die Ziviltrauung","Albert Anker","realism",1887
"http://uploads1.wikiart.org/images/james-charles/christening-sunday-south-harting-sussex-1887.jpg","Christening Sunday (South Harting, Sussex)","James Charles","realism",1887
"http://uploads3.wikiart.org/images/helene-schjerfbeck/portrait-of-a-girl-1887.jpg","Portrait of a Girl","Helene Schjerfbeck","realism",1887
"http://uploads5.wikiart.org/images/james-charles/the-knifegrinder-1887.jpg","The Knifegrinder","James Charles","realism",1887
"http://uploads7.wikiart.org/images/anton-mauve/the-return-of-the-flock-laren-1887.jpg","The Return of the Flock, Laren","Anton Mauve","realism",1887
"http://uploads6.wikiart.org/images/tom-scott/border-hills-1887.jpg","Border Hills","Tom Scott","realism",1887
"http://uploads0.wikiart.org/images/jose-maria-velasco/card-n-1887.jpg","Cardon","Jose Maria Velasco","realism",1887
"http://uploads4.wikiart.org/images/john-o-connor/ludgate-evening-1887.jpg","Ludgate, Evening","John O'Connor","realism",1887
"http://uploads3.wikiart.org/images/john-henderson/andrew-fergus-1887.jpg","Andrew Fergus","John Henderson","realism",1887
"http://uploads8.wikiart.org/images/vasily-surikov/boyarynya-morozova-1887.jpg","Boyarynya Morozova","Vasily Surikov","realism",1887
"http://uploads1.wikiart.org/00142/images/57726d88edc2cb3880b495db/vasily-surikov-google-art-project.jpg","Boyarynya Morozova","Vasily Surikov","realism",1887
"http://uploads0.wikiart.org/images/grigoriy-myasoyedov/sower-1888.jpg","Sower","Grigoriy Myasoyedov","realism",1888
"http://uploads8.wikiart.org/00121/images/carolus-duran/portrait-of-the-countess-lily-de-roussy-de-sales-1888.jpg","Portrait of the Countess Lily De Roussy De Sales","Carolus-Duran","realism",1888
"http://uploads0.wikiart.org/images/mykola-yaroshenko/portrait-of-a-n-plescheev-1888.jpg","Portrait of A. N. Plescheev","Mykola Yaroshenko","realism",1888
"http://uploads5.wikiart.org/images/mykola-yaroshenko/on-the-swing-1888.jpg","On the swing","Mykola Yaroshenko","realism",1888
"http://uploads8.wikiart.org/images/william-michael-harnett/still-life-violin-and-music-1888.jpg","Still Life--Violin and Music","William Michael Harnett","realism",1888
"http://uploads7.wikiart.org/images/nikolaos-gyzis/boy-with-cherries-1888.jpg","Boy with Cherries","Nikolaos Gyzis","realism",1888
"http://uploads1.wikiart.org/images/albert-anker/la-reine-berthe-et-les-fileuses-1888.jpg","La Reine Berthe et les fileuses","Albert Anker","realism",1888
"http://uploads4.wikiart.org/images/anton-azbe/half-nude-1888.jpg","Half Nude","Anton Azbe","realism",1888
"http://uploads4.wikiart.org/images/rosa-bonheur/chamois-1888.jpg","Chamois","Rosa Bonheur","realism",1888
"http://uploads8.wikiart.org/images/anton-mauve/landscape-with-cattle-1888.jpg","Landscape with Cattle","Anton Mauve","realism",1888
"http://uploads5.wikiart.org/images/jules-breton/le-matin-1888.jpg","Le Matin","Jules Breton","realism",1888
"http://uploads0.wikiart.org/images/william-michael-harnett/for-sunday-s-dinner-1888.jpg","For Sunday's Dinner","William Michael Harnett","realism",1888
"http://uploads6.wikiart.org/00115/images/daniel-ridgway-knight/1891-7-l.jpg","Hailing the Ferry","Daniel Ridgway Knight","realism",1888
"http://uploads2.wikiart.org/00123/images/abbott-handerson-thayer/angel-1889.jpg","Angel","Abbott Handerson Thayer","realism",1889
"http://uploads4.wikiart.org/images/john-singer-sargent/portrait-of-dorothy-barnard-1889.jpg","Portrait of Dorothy Barnard","John Singer Sargent","realism",1889
"http://uploads4.wikiart.org/images/columbano-bordalo-pinheiro/portrait-of-antero-de-quintal-1889.jpg","Portrait of Antero de Quintal","Columbano Bordalo Pinheiro","realism",1889
"http://uploads0.wikiart.org/images/jose-ferraz-de-almeida-junior/landscape-at-the-rio-das-pedras-1889.jpg","Landscape at the Rio das Pedras","Jose Ferraz de Almeida Junior","realism",1889
"http://uploads3.wikiart.org/images/anders-zorn/baking-the-bread-1889.jpg","Baking the Bread","Anders Zorn","realism",1889
"http://uploads3.wikiart.org/images/guy-rose/plums-waterglass-and-peaches-1889.jpg","Plums, Waterglass and Peaches","Guy Rose","realism",1889
"http://uploads3.wikiart.org/images/anton-azbe/portrait-of-a-bavarian-man-1889.jpg","Portrait of a Bavarian man","Anton Azbe","realism",1889
"http://uploads6.wikiart.org/images/ernest-meissonier/self-portrait-1889.jpg","Self-portrait","Ernest Meissonier","realism",1889
"http://uploads5.wikiart.org/images/christian-wilhelm-allers/at-the-brandenburg-gate-1889.jpg","At the Brandenburg Gate","Christian Wilhelm Allers","realism",1889
"http://uploads3.wikiart.org/images/mihaly-munkacsy/conversation-1889.jpg","Conversation","Mihaly Munkacsy","realism",1889
"http://uploads0.wikiart.org/images/joseph-farquharson/the-winding-dee-1889.jpg","The Winding Dee","Joseph Farquharson","realism",1889
"http://uploads5.wikiart.org/images/thomas-eakins/the-agnew-clinic-1889.jpg","The Agnew Clinic","Thomas Eakins","realism",1889
"http://uploads7.wikiart.org/00129/images/thomas-eakins/the-agnew-clinic.jpg","The Agnew Clinic","Thomas Eakins","realism",1889
"http://uploads7.wikiart.org/00142/images/57726d9aedc2cb3880b4b6e8/the-agnew-clinic-thomas-eakins.jpg","The Agnew Clinic","Thomas Eakins","realism",1889
"http://uploads4.wikiart.org/images/ivan-shishkin/morning-in-a-pine-forest-1889.jpg","Morning in a Pine Forest","Ivan Shishkin","realism",1889
"http://uploads3.wikiart.org/images/konstantin-makovsky/hide-and-seek.jpg","Hide and Seek","Konstantin Makovsky","realism",1890
"http://uploads7.wikiart.org/images/nikolaos-gyzis/portrait-of-artemis-gyzi-1890-1.jpg","Portrait of Artemis Gyzi","Nikolaos Gyzis","realism",1890
"http://uploads8.wikiart.org/images/guy-rose/la-mere-pichaud-1890.jpg","La Mere Pichaud","Guy Rose","realism",1890
"http://uploads0.wikiart.org/images/emil-carlsen/still-life-with-grapes-pewter-flagon-1890(1).jpg","Still life with grapes & pewter flagon","Emil Carlsen","realism",1890
"http://uploads8.wikiart.org/images/christian-wilhelm-allers/portrait-of-amanda-lindner-1890.jpg","Portrait of Amanda Lindner","Christian Wilhelm Allers","realism",1890
"http://uploads6.wikiart.org/images/volodymyr-orlovsky/at-the-field-1890.jpg","At the field","Volodymyr Orlovsky","realism",1890
"http://uploads7.wikiart.org/images/wilhelm-leibl/in-der-bauernstube-1890.jpg","In der Bauernstube","Wilhelm Leibl","realism",1890
"http://uploads3.wikiart.org/images/jules-breton/young-women-going-to-a-procession-1890.jpg","Young Women Going to a Procession","Jules Breton","realism",1890
"http://uploads3.wikiart.org/images/emile-claus/the-beet-harvest-1890.jpg","The Beet Harvest","Emile Claus","realism",1890
"http://uploads0.wikiart.org/images/albert-anker/the-cr-che-i-1890.jpg","The Creche I","Albert Anker","realism",1890
"http://uploads5.wikiart.org/images/william-adolphe-bouguereau/the-bohemian-1890.jpg","The Bohemian","William-Adolphe Bouguereau","realism",1890
"http://uploads7.wikiart.org/images/martin-johnson-heade/giant-magnolias-on-a-blue-velvet-cloth-1890.jpg","Giant Magnolias on a Blue Velvet Cloth","Martin Johnson Heade","realism",1890
"http://uploads0.wikiart.org/00129/images/martin-johnson-heade/giant-magnolias-on-a-blue-velvet-cloth.jpg","Giant Magnolias on a Blue Velvet Cloth","Martin Johnson Heade","realism",1890
"http://uploads5.wikiart.org/images/isaac-levitan/quiet-cloister-1890-3.jpg","Quiet cloister","Isaac Levitan","realism",1890
"http://uploads4.wikiart.org/00142/images/57726d83edc2cb3880b487e0/isaak-levitan-tihaya-obitel.jpg","Quiet cloister","Isaac Levitan","realism",1890
"http://uploads1.wikiart.org/images/julius-leblanc-stewart/on-the-yacht-namouna-venice-1890(1).jpg","On the Yacht ,,Namouna, Venice","Julius LeBlanc Stewart","realism",1890
"http://uploads7.wikiart.org/images/ivan-shishkin/countess-mordvinov-s-forest-1891.jpg","Countess Mordvinov's Forest","Ivan Shishkin","realism",1891
"http://uploads6.wikiart.org/images/nikolai-ge/conscience-judas.jpg","Conscience, Judas","Nikolai Ge","realism",1891
"http://uploads8.wikiart.org/images/mykola-pymonenko/easter-morning-prayer-in-malorosia-1891.jpg","Easter morning prayer in Malorosia","Mykola Pymonenko","realism",1891
"http://uploads2.wikiart.org/images/william-michael-harnett/just-dessert-1891.jpg","Just Dessert","William Michael Harnett","realism",1891
"http://uploads3.wikiart.org/images/jules-breton/summer-1891.jpg","Summer","Jules Breton","realism",1891
"http://uploads0.wikiart.org/images/vasily-surikov/taking-a-snowy-town-1891.jpg","Taking a snowy town","Vasily Surikov","realism",1891
"http://uploads6.wikiart.org/images/ivan-shishkin/in-the-wild-north-1891.jpg","In the Wild North","Ivan Shishkin","realism",1891
"http://uploads6.wikiart.org/images/andrei-ryabushkin/waiting-for-newlyweds-from-the-wedding-in-the-novgorod-province.jpg","Waiting for newlyweds from the wedding in the Novgorod province","Andrei Ryabushkin","realism",1891
"http://uploads8.wikiart.org/images/jose-ferraz-de-almeida-junior/scene-of-adolfo-pinto-s-family-1891.jpg","Scene of Adolfo Pinto's Family","Jose Ferraz de Almeida Junior","realism",1891
"http://uploads1.wikiart.org/images/isaac-levitan/the-vladimir-s-road-1892-1.jpg","The Vladimir's road","Isaac Levitan","realism",1892
"http://uploads3.wikiart.org/images/constantin-stahi/portrait-of-vasile-alecsandri-1892.jpg","Portrait of Vasile Alecsandri","Constantin Stahi","realism",1892
"http://uploads0.wikiart.org/images/christian-wilhelm-allers/la-bella-napoli-oh-the-poor-poor-dog-1892.jpg","(La bella Napoli) Oh the poor poor dog","Christian Wilhelm Allers","realism",1892
"http://uploads2.wikiart.org/images/christian-wilhelm-allers/portrait-of-otto-von-bismarck-1892.jpg","Portrait of Otto von Bismarck","Christian Wilhelm Allers","realism",1892
"http://uploads3.wikiart.org/images/jose-ferraz-de-almeida-junior/portrait-of-joana-liberal-da-cunha-1892.jpg","Portrait of Joana Liberal da Cunha","Jose Ferraz de Almeida Junior","realism",1892
"http://uploads2.wikiart.org/images/georgios-jakobides/reversal-of-roles-1892.jpg","Reversal of Roles","Georgios Jakobides","realism",1892
"http://uploads2.wikiart.org/images/wilhelm-leibl/die-spinnerin-1892.jpg","The Spinner","Wilhelm Leibl","realism",1892
"http://uploads3.wikiart.org/images/jose-ferraz-de-almeida-junior/reading-1892.jpg","Reading","Jose Ferraz de Almeida Junior","realism",1892
"http://uploads8.wikiart.org/images/jose-maria-velasco/lumen-en-coelo-1892.jpg","Lumen en coelo","Jose Maria Velasco","realism",1892
"http://uploads2.wikiart.org/images/peder-severin-kroyer/summer-evening-at-skagen-1892.jpg","Summer Evening at Skagen","Peder Severin Kroyer","realism",1892
"http://uploads2.wikiart.org/00142/images/57726dcfedc2cb3880b50d67/summer-evening-at-skagen-p-s-kr-yer-google-cultural-institute.jpg","Summer Evening at Skagen","Peder Severin Kroyer","realism",1892
"http://uploads5.wikiart.org/images/isaac-levitan/by-the-whirlpool-1892.jpg","By the whirlpool","Isaac Levitan","realism",1892
"http://uploads1.wikiart.org/00142/images/57726d83edc2cb3880b487e0/597869f2edc2cca318fe4531.jpg","By the whirlpool","Isaac Levitan","realism",1892
"http://uploads5.wikiart.org/00123/images/abbott-handerson-thayer/an-angel-1893.jpg","An Angel","Abbott Handerson Thayer","realism",1893
"http://uploads2.wikiart.org/images/vasily-polenov/chapel-on-the-banks-of-the-oka-1893.jpg","Chapel on the banks of the Oka","Vasily Polenov","realism",1893
"http://uploads7.wikiart.org/images/nikolai-ge/old-park.jpg","Old Park","Nikolai Ge","realism",1893
"http://uploads5.wikiart.org/images/frits-thaulow/flooding-by-the-seine.jpg","Flooding by the Seine","Frits Thaulow","realism",1893
"http://uploads4.wikiart.org/images/mykola-yaroshenko/funeral-of-firstborn-1893.jpg","Funeral of Firstborn","Mykola Yaroshenko","realism",1893
"http://uploads6.wikiart.org/images/christian-wilhelm-allers/la-bella-napoli-harbour-of-lacco-ameno-ischia-italy-1893.jpg","(La bella Napoli) Harbour of Lacco Ameno (Ischia, Italy)","Christian Wilhelm Allers","realism",1893
"http://uploads3.wikiart.org/images/jose-ferraz-de-almeida-junior/caipira-chopping-tobacco-sketch-1893(1).jpg","Caipira Chopping Tobacco (Sketch)","Jose Ferraz de Almeida Junior","realism",1893
"http://uploads2.wikiart.org/images/albert-anker/die-armensuppe-1893.jpg","Die Armensuppe","Albert Anker","realism",1893
"http://uploads4.wikiart.org/images/henry-ossawa-tanner/the-bagpipe-lesson-1893.jpg","The Bagpipe Lesson","Henry Ossawa Tanner","realism",1893
"http://uploads6.wikiart.org/images/david-bates/a-warwickshire-lane-1893.jpg","A Warwickshire Lane","David Bates","realism",1893
"http://uploads5.wikiart.org/images/joseph-farquharson/sheep-in-a-snowstorm-1893.jpg","Sheep in a Snowstorm","Joseph Farquharson","realism",1893
"http://uploads2.wikiart.org/images/henry-ossawa-tanner/the-banjo-lesson-1893.jpg","The Banjo Lesson","Henry Ossawa Tanner","realism",1893
"http://uploads0.wikiart.org/images/isaac-levitan/above-the-eternal-tranquility-1894.jpg","Above the eternal tranquility","Isaac Levitan","realism",1894
"http://uploads1.wikiart.org/images/jose-ferraz-de-almeida-junior/interrupted-whetting-1894(1).jpg","Interrupted Whetting","Jose Ferraz de Almeida Junior","realism",1894
"http://uploads0.wikiart.org/images/henry-ossawa-tanner/spinning-by-firelight-the-boyhood-of-george-washington-gray-1894.jpg","Spinning by Firelight - The Boyhood of George Washington Gray","Henry Ossawa Tanner","realism",1894
"http://uploads6.wikiart.org/images/jose-malhoa/the-artist-s-studio-1894.jpg","The Artist's Studio","Jose Malhoa","realism",1894
"http://uploads6.wikiart.org/images/peder-severin-kroyer/fishermen-at-skagen-1894.jpg","Fishermen at Skagen","Peder Severin Kroyer","realism",1894
"http://uploads6.wikiart.org/images/konstantinos-volanakis/1894.jpg","The Exodus of Ares","Konstantinos Volanakis","realism",1894
"http://uploads3.wikiart.org/images/henry-ossawa-tanner/the-thankful-poor-1894.jpg","The Thankful Poor","Henry Ossawa Tanner","realism",1894
"http://uploads3.wikiart.org/images/isaac-levitan/march-1895.jpg","March","Isaac Levitan","realism",1895
"http://uploads7.wikiart.org/00137/images/eugene-burnand/la-fuite-de-charles-le-t-m-raire.jpg","Flight of Charles the Bold","Eugene Burnand","realism",1895
"http://uploads8.wikiart.org/images/nikolay-bogdanov-belsky/sunday-reading-at-country-school.jpg","Sunday Reading at Country School","Nikolay Bogdanov-Belsky","realism",1895
"http://uploads5.wikiart.org/images/mihaly-munkacsy/evening-in-parc-monceau-1895.jpg","Evening in Parc Monceau","Mihaly Munkacsy","realism",1895
"http://uploads1.wikiart.org/images/aleksander-gierymski/peasant-coffin-1895.jpg","Peasant coffin","Aleksander Gierymski","realism",1895
"http://uploads4.wikiart.org/images/jose-ferraz-de-almeida-junior/seascape-guaruj-1895-1.jpg","Seascape, Guaruja","Jose Ferraz de Almeida Junior","realism",1895
"http://uploads4.wikiart.org/images/anton-azbe/zamorka-black-girl-1895.jpg","Zamorka (Black Girl)","Anton Azbe","realism",1895
"http://uploads6.wikiart.org/images/mihaly-munkacsy/strike-1895.jpg","Strike","Mihaly Munkacsy","realism",1895
"http://uploads6.wikiart.org/images/emil-carlsen/ruby-reflection-1895(1).jpg","Ruby Reflection","Emil Carlsen","realism",1895
"http://uploads6.wikiart.org/images/jules-breton/the-last-gleanings-1895.jpg","The Last Gleanings","Jules Breton","realism",1895
"http://uploads5.wikiart.org/images/koloman-moser/reproduction-template-for-the-leaf-for-gerlach-s-love-allegories-new-series-plate-35.jpg","Reproduction template for the leaf for Gerlach's love allegories. New Series, Plate 35","Koloman Moser","realism",1895
"http://uploads0.wikiart.org/images/vasily-surikov/yermak-s-conquest-of-siberia-1895.jpg","Yermak's conquest of Siberia","Vasily Surikov","realism",1895
